id_user,created_at,username,verified,followers,following,tweet_count,listed_count,cant_tweets_muestra,rt,vreplicas,likes,rtquotes
259931395,2011-03-02T21:58:54.000Z,xiomiros_gt,False,74,127,2364,1,1,0,0,0,0
730065055815901184,2016-05-10T16:00:48.000Z,hislljong,False,9,145,303,0,4,0,0,0,0
1323685734742695939,2020-11-03T17:57:37.000Z,YEMV11,False,4,29,16,0,1,0,0,1,0
111705501,2010-02-05T21:58:13.000Z,Sacc1972,False,85,377,1674,0,54,11,10,51,0
40826926,2009-05-18T06:26:54.000Z,isagonch,False,535,558,24109,31,4,0,0,2,0
1269876556178034688,2020-06-08T06:19:16.000Z,aledardon1207,False,25,67,28,0,2,0,0,1,0
1268574074764251136,2020-06-04T16:03:35.000Z,travestipasivax,False,519,704,403,1,4,5,1,21,0
1457219691114606595,2021-11-07T05:34:03.000Z,Alex21734035,False,0,7,6,0,1,0,0,1,0
41484660,2009-05-21T00:01:24.000Z,juliojor,False,415,901,27404,1,18,7,5,17,1
424312509,2011-11-29T16:32:45.000Z,AnaLuisaFlechas,False,3463,935,2748,53,20,1,1,2,0
1154916253875785728,2019-07-27T00:47:47.000Z,vitahgt,False,255,190,3343,0,4,7,3,49,1
130856735,2010-04-08T14:49:42.000Z,mayrazetino,False,19728,21,10315,10,1,1,2,29,0
434689482,2011-12-12T05:42:58.000Z,roxielias,False,87,137,6037,2,10,1,1,6,0
405124426,2011-11-04T22:02:10.000Z,btsmean,False,859,419,30151,0,7,0,9,13,0
4851865023,2016-01-27T01:59:24.000Z,Fr1ki14,False,105,160,1184,0,64,7,19,133,1
1480724240,2013-06-03T21:59:59.000Z,AstridFlores__,False,318,382,24211,2,451,8,49,370,0
181809250,2010-08-23T03:06:21.000Z,NorLob13,False,309,55,10545,2,4,0,0,0,0
1626791768,2013-07-28T02:07:08.000Z,EdgarGha44,False,77,248,719,0,4,0,0,1,0
1123076460,2013-01-26T20:39:49.000Z,Pablootss,False,826,1111,25011,2,33,9,26,160,0
101460959,2010-01-03T11:43:52.000Z,richieavila,False,927,1156,11840,4,35,3,6,32,1
68821512,2009-08-25T22:23:48.000Z,wkestler,False,88,97,640,1,15,0,7,7,0
121892150,2010-03-10T23:19:28.000Z,elneila,False,283,1129,1116,0,1,0,0,0,0
1401402435642478601,2021-06-06T04:56:39.000Z,JuanitoFT1,False,0,1,3,0,2,0,1,0,0
482300725,2012-02-03T19:08:38.000Z,AIDAISABELCASTR,False,71,463,4733,2,1,0,0,0,0
283258022,2011-04-16T22:56:13.000Z,xiniix7,False,398,476,20964,1,3,0,1,14,0
255342469,2011-02-21T04:44:42.000Z,BrandonReese24,False,2303,1919,8820,73,1,0,0,1,0
617320630,2012-06-24T17:38:42.000Z,RachLop,False,549,163,26039,2,3,1,2,10,0
634095937,2012-07-12T22:19:30.000Z,97Crist,False,552,1616,13768,4,1,0,0,0,0
755114821444595712,2016-07-18T18:59:37.000Z,alexitorun,False,20,46,1099,0,1,0,0,0,0
835044481,2012-09-20T07:56:48.000Z,fanaticosMMAGT,False,14475,2493,77535,77,2629,7951,5740,91592,1021
1005988177579008001,2018-06-11T01:40:46.000Z,Pablo_DML_,False,45,66,56,0,9,0,1,4,0
1455364325430939650,2021-11-02T02:41:27.000Z,_todo_para_ti_,False,0,0,2,0,2,0,0,1,0
94597216,2009-12-04T17:07:08.000Z,HotelModelo,False,8,32,550,0,4,0,0,0,0
150720903,2010-06-01T17:04:33.000Z,DiarioHOYXela,False,513,157,6541,1,4,0,0,0,0
1427085266909634566,2021-08-16T01:50:28.000Z,ZDIxcunaFraces,False,1,1,26,0,15,0,0,1,0
148227338,2010-05-26T04:48:36.000Z,maestra_shifu,False,747,747,21045,4,53,0,5,34,0
83533263,2009-10-19T05:55:33.000Z,Marcy_Jimenez,False,1013,1219,45932,9,201,11,89,166,2
336196899,2011-07-15T22:11:33.000Z,OscarGalvezSosa,False,5782,1110,1595,0,7,1,1,5,0
862205300,2012-10-04T23:36:46.000Z,daliberryy,False,1107,131,11978,1,1,0,0,1,0
2773000468,2014-09-17T01:33:55.000Z,manu_busta10,False,66,102,4424,0,95,1,7,5,1
387499157,2011-10-09T05:14:54.000Z,MafByLove,False,223,767,15154,0,96,0,24,60,0
1298674707076657160,2020-08-26T17:33:40.000Z,renearriola9,False,8,45,76,0,6,0,0,0,0
304552294,2011-05-24T18:16:24.000Z,CMMEG,False,221,72,257,1,3,0,0,6,0
1136503702263652354,2019-06-06T05:22:52.000Z,ArgentinaJovel,False,90,204,985,0,22,1,8,11,0
1259398041506926593,2020-05-10T08:21:29.000Z,DnSonnyCorleone,False,74,73,186,0,4,0,2,13,0
76958608,2009-09-24T14:58:26.000Z,elpepepaz,False,779,176,40151,11,21,0,7,17,0
1263887751000317952,2020-05-22T17:41:59.000Z,MarieVa68823646,False,5,18,6,0,3,0,0,1,0
1225501456981250054,2020-02-06T19:29:06.000Z,noerosa28003419,False,380,2895,22788,0,1,0,0,1,0
512031972,2012-03-02T14:51:48.000Z,Milululome,False,511,325,12727,4,48,2,21,84,0
1359636130518495234,2021-02-10T22:51:43.000Z,MiguelF03804831,False,3,7,11,0,5,2,0,2,0
56593900,2009-07-14T03:35:14.000Z,mj_alice,False,141,442,5402,1,35,2,4,15,0
232740829,2011-01-01T04:27:12.000Z,lapotrahn,False,42376,6764,150015,87,27,76,115,929,23
266127456,2011-03-14T18:17:55.000Z,marvinac,False,80,276,5255,1,4,0,0,2,0
1959206928,2013-10-13T18:53:01.000Z,GautamaMejia,False,190,1005,350,0,3,0,0,0,0
1447068902610059265,2021-10-10T05:18:24.000Z,AceytunoHarley,False,3,37,1,0,1,0,0,0,0
321061986,2011-06-20T23:44:57.000Z,_WalterLeonardo,False,701,608,55044,4,1,44,15,862,10
77881056,2009-09-28T00:52:58.000Z,ViteAC_,False,186,581,20035,2,227,8,29,83,2
1276890818423422976,2020-06-27T14:51:34.000Z,Fernanda09_gt,False,14,87,36,0,7,0,1,8,0
815929746,2012-09-10T20:01:28.000Z,258Aguilar,False,20,200,257,0,3,0,0,0,0
1387584606,2013-04-28T18:31:31.000Z,PinchePadillaa,False,799,225,4739,0,49,30,15,214,2
1302795867619983360,2020-09-07T02:31:36.000Z,SaquilLico,False,1,13,31,0,1,0,0,0,0
1163906938939281410,2019-08-20T20:13:43.000Z,BeltethonMarie,False,240,328,4114,12,51,1,10,99,0
160622523,2010-06-28T18:01:48.000Z,gersonelizondo,False,423,1057,408,3,1,0,0,0,0
1394724249022181381,2021-05-18T18:39:34.000Z,Jim63899287Rosy,False,2,7,9,0,1,0,0,1,0
380573628,2011-09-26T21:42:15.000Z,joshuaADL,False,414,559,1572,0,9,1,1,7,0
3335323853,2015-06-19T18:53:15.000Z,AVillagran502,False,12963,1127,6296,42,245,2718,703,12718,214
299780117,2011-05-16T17:24:59.000Z,ernesto_jacob,False,196,572,9182,0,5,0,1,2,0
4760103614,2016-01-14T22:42:18.000Z,mpau_92,False,74,65,4113,0,279,12,113,327,3
295301759,2011-05-08T19:10:10.000Z,allisonalvarad_,False,417,353,16783,0,5,1,1,7,0
312847976,2011-06-07T19:23:01.000Z,ttlemus,False,104,354,12029,0,3,0,0,0,0
228969110,2010-12-21T05:08:50.000Z,ferbautista15,False,351,274,18548,0,5,0,1,3,0
165552350,2010-07-11T22:46:56.000Z,WILMOAR,False,273,272,1396,0,2,0,0,2,0
1493856679,2013-06-08T20:25:10.000Z,siguenza__,False,108,146,2379,0,1,0,0,1,0
1147242064314294274,2019-07-05T20:33:17.000Z,JulioCh95158280,False,33096,33586,23826,9,1,0,0,2,0
1457782343968563205,2021-11-08T18:51:07.000Z,revelaciongt,False,1,37,34,0,2,1,0,3,1
128365022,2010-03-31T22:41:24.000Z,Nogard306,False,35,126,951,0,3,0,0,0,0
121987644,2010-03-11T06:56:39.000Z,unaclaveparatuv,False,424,673,3760,2,4,0,0,4,0
300594144,2011-05-18T01:18:13.000Z,gerberhino,False,16,176,485,0,2,0,0,0,0
2885709077,2014-11-20T15:11:07.000Z,henryxb17,False,355,337,9119,1,93,4,17,41,1
431750262,2011-12-08T17:02:43.000Z,fuckyoulml666,False,396,336,21087,1,5,0,0,25,0
2544123180,2014-06-03T19:05:45.000Z,phasecoils,False,22,410,1173,2,2,0,0,2,0
779889572033331200,2016-09-25T03:45:38.000Z,otrosistemaa,False,198,87,3487,0,33,29,8,159,1
864530131884412928,2017-05-16T17:17:00.000Z,SandorOrenos,False,81,162,16634,0,179,4,5,30,1
3353769252,2015-08-27T00:23:39.000Z,murallesjj,False,168,258,2845,0,1,0,0,0,0
101402834,2010-01-03T05:10:41.000Z,pau_9119,False,350,503,31100,1,1,0,0,0,0
70962546,2009-09-02T13:24:26.000Z,javierbrolo,False,1154,1193,2842,5,10,2,6,80,1
325622170,2011-06-28T16:06:02.000Z,WalderVeliz,False,113,98,1163,1,17,0,2,47,0
1472634518,2013-05-31T17:09:43.000Z,cabdiaseliseo,False,29,94,179,0,5,0,0,0,0
1319448406746685442,2020-10-23T01:20:11.000Z,ArqLuisFelipeL1,False,3,18,2,0,1,0,0,1,0
462547074,2012-01-13T02:21:43.000Z,koke_31opez,False,12,47,164,0,6,0,0,1,0
1107299960,2013-01-20T21:02:57.000Z,A_MendezPollo,False,133,90,3275,5,13,1,8,37,0
334392787,2011-07-13T01:11:21.000Z,Maco10Juarez,False,572,375,18668,1,65,7,15,115,2
31437227,2009-04-15T15:45:16.000Z,RutGaby,False,4266,1328,156953,25,153,28,74,240,0
254574765,2011-02-19T15:17:26.000Z,chemasDice,False,1333,612,18545,2,4,0,1,10,0
1404847979664654341,2021-06-15T17:07:53.000Z,walter_davila02,False,5,17,9,1,1,1,1,16,0
1358527273708748800,2021-02-07T21:25:31.000Z,lecsanmerida36,False,34,37,128,0,3,0,0,13,0
201586216,2010-10-12T05:01:57.000Z,UnStark_Mas,False,410,1166,7889,0,1,0,0,0,0
279901791,2011-04-10T07:17:32.000Z,Massy_trejos,False,359,159,41643,0,19,2,11,21,0
715660172044017664,2016-03-31T22:00:56.000Z,borisespana10,False,1880,848,1701,17,19,4,4,41,0
1229111330,2013-03-01T05:43:12.000Z,DaniielChiiqui1,False,277,450,6973,0,15,0,4,4,0
1365316413255278593,2021-02-26T15:03:45.000Z,wGmDsYGZF7c2cjl,False,1,11,116,0,61,5,1,12,0
1119764999734484993,2019-04-21T00:49:14.000Z,GuillermoEstua5,False,19,139,2799,0,17,4,2,28,0
242907455,2011-01-25T21:40:11.000Z,Castanedaamario,False,656,317,29672,6,19,0,1,2,0
1956787850,2013-10-12T14:35:50.000Z,RIOBUENOGYM,False,1175,362,11446,11,7,0,0,0,0
181669368,2010-08-22T19:45:49.000Z,Cesartevisual,False,2304,4249,13757,159,7,5,3,19,0
4060733124,2015-10-29T19:39:02.000Z,andrew_rivera__,False,151,112,1834,0,1,0,0,0,0
128296300,2010-03-31T18:15:41.000Z,hotelelcarmen,False,159,66,293,1,1,0,0,0,0
1407932443701698564,2021-06-24T05:23:55.000Z,Michael24103941,False,0,0,2,0,2,0,0,0,0
769997503,2012-08-20T18:29:03.000Z,UhOhOreo1987,False,212,1465,4020,5,1,0,0,0,0
268534922,2011-03-19T00:01:42.000Z,chechorami,False,129,482,7157,2,12,0,1,5,0
50813375,2009-06-25T23:27:39.000Z,danielsilvah,False,434,1213,11484,9,1,0,0,0,0
307173894,2011-05-29T04:41:21.000Z,sheilmo_,False,2845,821,38110,2,2,0,2,6,0
1575398292,2013-07-07T15:34:12.000Z,FatimaC_Oficial,False,984,767,24693,2,113,11,70,196,3
3221426954,2015-05-20T13:27:24.000Z,ongeekgt,False,241,1167,2428,9,11,1,1,63,0
1452735309351989250,2021-10-25T20:34:49.000Z,chrisjc1204,False,63,59,151,0,34,4,14,95,0
217142213,2010-11-18T18:07:02.000Z,CyberJelp2008,False,44,262,946,0,22,0,9,10,0
1363142623762997251,2021-02-20T15:05:22.000Z,LopezMaygde,False,13,1,12,0,5,0,0,6,0
443114335,2011-12-21T20:44:54.000Z,JM_Robles007,False,93,128,4163,0,1,0,0,2,0
259069130,2011-03-01T02:34:43.000Z,Nancyta_Perez,False,1477,425,41244,10,157,6,68,139,7
1186027724822978570,2019-10-20T21:13:52.000Z,fredydlemus,False,87,282,261,0,51,53,26,760,5
216875699,2010-11-17T23:31:35.000Z,JimmyJohan_,False,186,253,3869,0,4,0,2,1,0
622378291,2012-06-30T00:52:59.000Z,Juan55_gt,False,23,155,368,0,4,0,0,0,0
3234314959,2015-06-02T22:22:29.000Z,jorge_lois21,False,14,289,57,0,1,0,0,1,0
236576492,2011-01-10T22:29:10.000Z,norky_estrada,False,69,71,13575,0,3,0,0,0,0
1129593402,2013-01-29T00:24:04.000Z,DustinAminadab,False,63,175,929,0,2,0,0,0,0
303687605,2011-05-23T08:44:43.000Z,lauradlangeles,False,1149,1327,6277,26,1,0,0,1,0
319215160,2011-06-17T19:04:48.000Z,kaibil110782,False,94,347,1883,0,6,0,1,0,0
296022733,2011-05-10T02:13:59.000Z,pedrocardoza1,False,269,538,5779,1,152,16,21,183,2
281339429,2011-04-13T03:11:16.000Z,ACeDPrzC0712,False,4515,1105,24492,1,9,0,3,13,0
2535949900,2014-05-08T22:40:00.000Z,barrio_armando,False,63,338,2750,0,471,15,111,349,2
1441106731954626560,2021-09-23T18:26:55.000Z,DavidBe42274243,False,15167,273,29,11,12,1704,770,23824,32
3239279648,2015-06-07T23:29:38.000Z,Anazoily,False,247,287,6257,0,141,2,9,73,3
118785502,2010-03-01T19:01:07.000Z,YugoDosei,False,647,931,289,0,1,0,1,1,0
176521024,2010-08-09T19:24:35.000Z,Davidck7,False,1811,704,17662,8,64,92,40,518,14
1210551929073537024,2019-12-27T13:24:30.000Z,Leivameredith98,False,89,304,685,0,30,1,0,24,1
1006708114887004165,2018-06-13T01:21:33.000Z,ThelmaG07974048,False,79,150,5866,0,694,50,77,744,1
161103358,2010-06-30T00:32:42.000Z,Derick_Bran,False,416,323,64505,0,1,0,0,2,0
1012070402296832005,2018-06-27T20:29:22.000Z,freud33_ral,False,137,1266,2300,0,43,0,13,22,0
1172667682233167873,2019-09-14T00:25:56.000Z,MFulury,False,12,16,136,0,5,0,0,0,1
568866306,2012-05-02T04:12:37.000Z,Mariarre15,False,50,117,807,1,16,2,3,6,0
1305029907743899653,2020-09-13T06:26:13.000Z,VilmaSosaReyes,False,28,351,490,0,139,14,80,170,6
1048599548459962368,2018-10-06T15:43:09.000Z,manuellopez547,False,2470,674,137,2,17,242,53,1846,1
632482347,2012-07-10T23:28:34.000Z,MajoFranco47,False,184,163,1337,0,2,0,0,2,0
549667008,2012-04-09T22:04:49.000Z,MARIOAL96110405,False,4,40,15,0,2,0,0,12,0
366378461,2011-09-02T02:16:25.000Z,Flyhalf_Zach,False,655,544,33094,3,1,0,0,0,0
378258216,2011-09-22T22:22:54.000Z,verixalv,False,117,194,2307,0,20,0,6,16,0
144632218,2010-05-16T21:54:07.000Z,RobinCifuentesB,False,140,463,1741,1,44,4,3,24,0
286355224,2011-04-22T20:56:10.000Z,ChejoSosa,False,1111,351,25213,0,107,3,1,20,0
822394459035869188,2017-01-20T10:44:53.000Z,ifonse_,False,8,18,67,0,1,0,0,0,0
501197645,2012-02-23T22:15:50.000Z,ANDREE_CFG,False,1311,678,51735,11,12,0,0,0,0
1056565206,2013-01-03T01:31:08.000Z,edgar_bb89,False,14,131,1264,0,2,0,0,0,0
1168238425050423296,2019-09-01T19:05:32.000Z,Justtboggi,False,132,495,5192,0,21,7,2,54,0
1275721333,2013-03-17T18:46:26.000Z,RicardoSagas83,False,108,890,145,0,3,0,2,1,0
3508693754,2015-09-09T22:09:59.000Z,Chiqui_Lilyy,False,51,648,866,0,1,0,0,1,0
1431621608,2013-05-15T22:17:58.000Z,analutiquis,False,17,40,191,0,5,0,0,0,0
875476533342765057,2017-06-15T22:14:05.000Z,coyoy_cesar,False,49,54,4782,0,142,7,11,106,5
750073687,2012-08-10T21:19:29.000Z,byronjimenez8,False,114,931,945,0,5,0,2,2,0
1184981219332804614,2019-10-17T23:55:37.000Z,ti_poeta,False,10,110,393,0,19,0,0,0,0
750429581157347328,2016-07-05T20:42:09.000Z,CesarMo23604594,False,122,520,1043,0,81,2,6,90,0
1050921487945883649,2018-10-13T01:29:42.000Z,Alberto21956696,False,10,65,209,0,5,0,1,2,0
1068569855996112904,2018-11-30T18:18:01.000Z,amans_spina,False,119,206,162,1,4,1,1,29,0
181236848,2010-08-21T17:25:59.000Z,luiguipque,False,149,333,2698,0,2,0,0,0,0
395596734,2011-10-21T22:42:57.000Z,kevarodrigo1,False,119,159,4055,0,20,0,3,2,0
1311793837,2013-03-28T21:38:08.000Z,Yazmi_karina,False,353,144,3543,0,2,1,0,2,0
18725557,2009-01-07T15:49:56.000Z,joshpro07,False,301,397,8666,4,21,0,15,23,0
217111047,2010-11-18T16:24:30.000Z,CarlosNavarroTv,False,15645,670,36136,42,72,12,17,374,0
2249870803,2013-12-17T05:34:41.000Z,AMonse_89,False,650,374,3014,1,2,0,0,13,0
1222199889553231872,2020-01-28T16:49:23.000Z,MichisOrtiz,False,210,194,470,0,2,0,0,1,0
614880192,2012-06-22T03:13:18.000Z,espiritusantogt,False,3510,187,14636,2,10,7,0,17,0
1322153167908446210,2020-10-30T12:27:59.000Z,DanielG91931569,False,7,113,3,0,1,0,0,0,0
169987671,2010-07-23T17:32:02.000Z,__Meelvin,False,399,455,17676,1,232,9,34,51,0
1343438697484705793,2020-12-28T06:08:51.000Z,4CIA_CVB,False,39,29,70,0,4,0,0,1,1
703254447,2013-10-07T01:48:15.000Z,luis_ferland11,False,38,257,152,0,4,0,2,1,0
1323017083165282305,2020-11-01T21:41:01.000Z,PabloRockMusic,False,21,63,160,0,1,0,0,0,0
42345786,2009-05-25T04:00:56.000Z,charaujo,False,575,645,11493,6,1,0,0,2,0
322724527,2011-06-23T16:57:59.000Z,lcapecchi,False,18097,4535,22844,69,2,0,0,2,0
1535379738,2013-06-21T00:52:57.000Z,CefCmartinez,False,17,88,17590,0,135,1,3,5,0
380121859,2011-09-26T03:21:06.000Z,_Heizell,False,636,212,18730,0,7,1,5,48,0
1270129571959013378,2020-06-08T23:04:57.000Z,cuchy2898,False,51,65,144,0,6,0,0,17,0
211386909,2010-11-03T03:09:30.000Z,_Marvinstarving,False,692,678,2247,1,1,0,0,0,0
200333819,2010-10-09T01:22:02.000Z,koros_thc,False,711,415,19003,2,2,0,0,0,0
64604218,2009-08-11T02:56:56.000Z,ronygt,False,348,323,29505,1,1,0,0,8,0
1291321574717628422,2020-08-06T10:33:59.000Z,elpinchegordo31,False,94,165,4166,0,67,1,18,70,0
499132938,2012-02-21T20:16:15.000Z,jdgodoy95,False,1447,528,6380,0,196,419,272,3572,34
155754597,2010-06-15T00:45:38.000Z,_siuren,False,661,296,82208,3,1445,187,630,1005,44
87590262,2009-11-05T01:51:53.000Z,robertovillatem,False,394,660,7880,1,24,1,5,22,1
2920440155,2014-12-13T22:22:34.000Z,panamasportsdoc,False,84,132,779,2,1,0,0,3,0
52308122,2009-06-30T04:54:51.000Z,JosiasE_,False,724,2408,33470,45,3,1,0,7,0
1412957226692644871,2021-07-08T02:10:41.000Z,LemusTattoo,False,2,12,15,0,1,0,0,0,0
323168227,2011-06-24T11:15:55.000Z,_cristinabea,False,17480,1975,21747,165,1,0,0,3,0
2938384130,2014-12-21T15:33:42.000Z,beatrizmsaenz81,False,33,134,77,0,2,0,0,0,0
1345911189449166850,2021-01-04T01:53:51.000Z,Rosiii2211,False,0,5,1,0,1,0,0,0,0
187796627,2010-09-07T04:46:44.000Z,Pablo_Siliezar,False,509,1820,1867,4,1,0,0,2,0
1376421814562340869,2021-03-29T06:32:03.000Z,PedroEstuardoG1,False,3,5,19,0,1,0,0,1,0
1054584163653836800,2018-10-23T04:03:52.000Z,BBEBIIN,False,310,391,5331,2,1,1,1,7,0
112216835,2010-02-07T17:26:03.000Z,HectorAlarcon29,False,53,42,6304,1,326,13,63,177,2
860609059,2012-10-04T00:56:41.000Z,globalroofingsa,False,24,129,112,0,1,0,0,0,0
165235196,2010-07-11T00:49:54.000Z,Angeloso25gt,False,559,2411,69270,11,26,3,4,22,0
1179037540684189699,2019-10-01T14:17:44.000Z,CanelitaFinaGt,False,517,437,18285,0,5,0,2,10,0
199550655,2010-10-07T04:15:56.000Z,Malek_Gt,False,382,570,36588,1,1,0,0,8,0
1380281021191614466,2021-04-08T22:07:10.000Z,JosMarioDaniel1,False,6,1,11,0,2,0,0,1,0
1345145628976963586,2021-01-01T23:11:43.000Z,Willson31977926,False,7,127,4,0,2,0,0,2,0
1092208150982393861,2019-02-03T23:48:10.000Z,guacamayas__,False,119,118,471,0,4,5,1,11,1
506243302,2012-02-27T18:52:10.000Z,soypucca09,False,3122,4985,23491,6,1,0,0,4,0
503763224,2012-02-26T00:32:39.000Z,DavidSN07,False,40,63,1120,0,138,2,9,36,2
2931170542,2014-12-19T00:07:04.000Z,Pablolaracolop,False,6,102,54,0,3,0,0,0,0
1454206442265849858,2021-10-29T22:00:36.000Z,Hparadise060,False,100,704,20,0,7,4,2,30,1
223704669,2010-12-07T03:16:13.000Z,pablopentarojo,False,357,353,23368,1,3468,203,637,3048,14
1097562822,2013-01-17T08:26:39.000Z,brayanmemoxo,False,411,1544,262,0,2,0,1,1,0
145775857,2010-05-19T21:15:13.000Z,Sr_Monzon0291,False,894,1523,25607,1,419,34,227,751,12
1267161568506253313,2020-05-31T18:30:47.000Z,Rock3t_gt,False,62,107,1158,0,76,1,48,23,2
1446327546736431105,2021-10-08T04:12:50.000Z,lc10565771,False,0,32,2,0,2,0,0,0,0
1213155789952569345,2020-01-03T17:51:38.000Z,finoafc,False,6826,718,7158,4,1,3,14,415,0
2556798850,2014-05-21T03:34:21.000Z,DeJuliadevalen,False,56,358,142,0,1,0,0,0,0
1460316918217416709,2021-11-15T18:41:35.000Z,CAparicio46,False,258,241,894,0,161,132,135,1554,44
974980536,2012-11-27T23:54:58.000Z,Lachiqissoi,False,196,300,3598,0,28,1,5,15,0
21825548,2009-02-25T02:22:59.000Z,efcscarr,False,503,672,7899,3,280,246,75,1150,13
739884133,2012-08-06T05:01:58.000Z,estugarc_eu,False,979,638,5030,4,344,354,70,533,17
364608865,2011-08-30T01:27:10.000Z,SkarlethOrdoe,False,974,1687,14128,2,42,0,0,13,0
1445251028048302082,2021-10-05T04:55:31.000Z,luc72284230,False,2,21,12,0,2,0,0,1,0
637078879,2012-07-16T15:58:20.000Z,BHERNANDEZ1984,False,38,87,672,0,1,0,0,0,0
1088657115642765317,2019-01-25T04:37:37.000Z,jdmelmont,False,31,476,202,0,7,0,1,1,0
1112184291600056320,2019-03-31T02:46:13.000Z,_lml_7,False,109,107,17450,0,22,0,8,7,0
585293574,2012-05-20T00:19:40.000Z,Lisbeth279,False,133,75,2900,2,77,50,10,374,6
310418516,2011-06-03T18:26:10.000Z,daniconstanza77,False,101,214,8361,0,28,0,8,6,1
1041837372776894464,2018-09-17T23:52:40.000Z,Marco_ATE17,False,17,59,3307,0,11,0,0,2,0
267346710,2011-03-16T19:40:11.000Z,bonillaquetgo,False,6,2,2,0,1,0,0,1,0
1430628025905946628,2021-08-25T20:28:14.000Z,David45GT,False,5,79,179,0,1,0,0,0,0
799336019460063232,2016-11-17T19:38:52.000Z,Microendodonci1,False,3,0,491,0,31,0,0,1,0
1025301056,2012-12-21T00:17:10.000Z,CzarDasoro,False,279,452,7993,2,513,19,167,662,6
232131388,2010-12-30T09:35:46.000Z,CapitanLafee,False,483,1422,2042,8,10,0,0,0,0
1478708024,2013-06-03T02:41:27.000Z,MynorBarriosB,False,747,701,2757,0,81,36,51,298,4
1353793611834515457,2021-01-25T19:56:11.000Z,lindura_army,False,5,40,9,0,1,0,0,2,0
213890296,2010-11-10T01:27:40.000Z,lde_cast,False,42,136,22,0,1,0,0,2,0
567714298,2012-05-01T00:58:05.000Z,alejandraparad,False,1958,1722,5707,1,5,1,1,5,0
1361882696159555584,2021-02-17T03:38:45.000Z,loky_93,False,1,94,10,0,1,0,0,0,0
1451256918933127176,2021-10-21T18:39:57.000Z,KaterynSoberanH,False,2,77,10,0,1,0,0,0,0
864731630916816897,2017-05-17T06:37:41.000Z,KevinCorado777,False,122,411,76,0,1,5,0,257,0
963050848971579393,2018-02-12T14:03:09.000Z,RafaelAE1967,False,875,1612,87357,0,470,63,203,562,3
419140164,2011-11-23T00:45:57.000Z,WingZgt,False,49,450,3560,0,26,0,8,11,0
2417952917,2014-03-17T16:25:29.000Z,RosaGiron__,False,261,403,4605,1,89,5,14,136,1
938304156242206721,2017-12-06T07:08:38.000Z,OkeyRoberto,False,726,246,735,0,3,0,2,40,0
421475373,2011-11-26T00:26:29.000Z,Rafa_4992,False,34,319,210,0,3,0,0,0,0
3069096574,2015-03-04T01:54:49.000Z,kevin2mejia,False,55,189,1437,0,1,0,0,0,0
1347029795473924096,2021-01-07T03:59:36.000Z,MinisterioJSDS,False,2,13,60,0,9,1,0,2,0
1315830037820604416,2020-10-13T01:42:17.000Z,xxJenkm,False,744,677,6678,0,1,0,0,0,0
1463046041603911681,2021-11-23T07:26:03.000Z,Tor13Fernandita,False,8,54,3,0,1,0,0,1,0
1371653573751234565,2021-03-16T02:45:04.000Z,Danilo71280760,False,8,178,9,0,1,0,0,1,0
1370599967706976259,2021-03-13T04:58:27.000Z,RonySolares2,False,3,232,46,0,1,0,0,0,0
1007145387180920832,2018-06-14T06:19:06.000Z,DeportesDCA,False,714,116,14189,2,1147,891,242,628,13
1330186540765634562,2020-11-21T16:29:44.000Z,DeltaBravo1414,False,4,229,23,0,10,2,0,5,0
1158444661037576192,2019-08-05T18:28:24.000Z,BomberosPalave2,False,250,378,318,0,1,0,0,0,0
2185467706,2013-11-18T03:49:56.000Z,X_VMVG_X,False,86,176,382,0,3,0,0,2,0
1206627032727244800,2019-12-16T17:29:07.000Z,Francis85438109,False,0,2,8,0,1,0,0,0,0
1213539972650680320,2020-01-04T19:17:50.000Z,Raulcerna9,False,18,90,23,0,1,0,0,0,0
1390085745453457409,2021-05-05T23:27:36.000Z,G181000,False,50,102,91,0,21,0,7,42,1
1356712782155153410,2021-02-02T21:15:44.000Z,CdlcHugo,False,2,124,164,0,10,0,0,6,0
1463529507797684228,2021-11-24T15:27:31.000Z,LeonidasLpezLp1,False,127,1725,126,0,58,0,4,7,0
170563912,2010-07-25T04:53:19.000Z,alejanOrellana,False,312,549,44087,2,151,1,48,47,2
1330897982208741381,2020-11-23T15:36:31.000Z,k_chocolatte,False,29,183,1216,0,1,1,0,1,0
2962186615,2015-01-07T04:57:19.000Z,JARV2720,False,170,555,4129,0,1,0,0,0,0
952222248231981056,2018-01-13T16:54:10.000Z,s_teeefania,False,1943,1079,50777,0,261,26,83,387,12
256247594,2011-02-22T23:42:11.000Z,PMRCmish,False,71,386,802,0,13,0,2,4,1
378389495,2011-09-23T03:40:49.000Z,kdshelic,False,221,167,28691,1,1,0,0,0,0
367524430,2011-09-04T03:25:25.000Z,josse_mendozza,False,76,267,518,0,1,0,0,0,0
142812008,2010-05-11T20:49:23.000Z,HANCEROFICIAL,False,25259,182,17904,62,21,21,12,138,3
34526406,2009-04-23T04:06:49.000Z,myLVPT,False,216,256,10470,27,1,0,0,0,0
1491802303,2013-06-08T02:20:44.000Z,AlexCRM77,False,9,354,1077,0,42,0,26,20,3
8182642,2007-08-14T14:22:26.000Z,leorodriguez,False,1738,1862,13517,127,1,0,0,0,0
1443367315999952896,2021-09-30T00:09:39.000Z,EfrainAlphonso,False,52,65,32,0,1,0,0,4,0
1303791164001325057,2020-09-09T20:25:07.000Z,haydee_naranjo,False,13,44,28,0,5,1,0,5,0
